step,V,C_rank,K,acc_train,acc_test,lambda,gate_mean
4100,0.39980897307395935,5.3192207921374095,2.1266722024581104,0.9360313415527344,0.42230674624443054,0.00023055100007226336,0.36812257766723633
4200,0.029805639758706093,5.423210511637393,0.1616422588454923,1.0,0.5778051614761353,0.00017218960863619933,0.38180288672447205
4300,0.017966248095035553,5.454585615191566,0.0979984384181438,1.0,0.5733303427696228,0.00015032991282455316,0.3891945332288742
4400,0.013298466801643372,5.473641818945767,0.07279104401333712,1.0,0.5635977387428284,0.00014013947135677418,0.3958854128917058
4500,0.010794365778565407,5.488027273998262,0.05923977379828044,1.0,0.5625908970832825,0.0001348487703808122,0.4022211829821269
4600,0.009244226850569248,5.499823087170436,0.0508416122558016,1.0,0.5646045804023743,0.00013294985312878945,0.4084714452425639
4700,0.00819301512092352,5.5098597173411745,0.04514236397834363,1.0,0.5647163987159729,0.00013194995339574264,0.4146803865830104
4800,0.007434967439621687,5.516431048592257,0.04101448522920155,1.0,0.568072497844696,0.00013080771668447257,0.42083359758059186
4900,0.006858874578028917,5.522666647263019,0.037879277869840515,1.0,0.5765745639801025,0.00012955746413184475,0.4269118507703145
5000,0.00639469176530838,5.529308289811441,0.035358222188708585,1.0,0.5867546796798706,0.0001274997265913161,0.4328891138235728
5100,4.729454040527344,3.9015077831370837,18.45200174910656,0.027154047042131424,0.015214229933917522,7.081694828701229e-33,0.6190589169661204
5200,4.2734479904174805,3.9881223937072394,17.043033628927155,0.06684073060750961,0.02315695397555828,9.154869660674821e-29,0.5208689272403717
5300,0.05462644249200821,4.265689891626198,0.23301946355365924,1.0,0.8582615852355957,0.00019310180134049198,0.3830927511056264
5400,0.01906500943005085,4.286257713574131,0.08171754372891901,1.0,0.9222508668899536,9.600876564425735e-05,0.39705902338027954
5500,0.012118380516767502,4.294809180669649,0.05204613189826127,1.0,0.9374650716781616,5.902202106724868e-05,0.4058833420276642
5600,0.008907904848456383,4.302324522965439,0.03832469747775663,1.0,0.9477570652961731,3.8489998581039205e-05,0.41174401839574176
5700,0.006994308903813362,4.30928213178795,0.030140450383408283,1.0,0.954581081867218,2.423479976066628e-05,0.4159937600294749
5800,0.005709641147404909,4.315622450614011,0.02464065552069017,1.0,0.9584965109825134,1.863951851784593e-05,0.41930126150449115
5900,0.004786099307239056,4.321381715913697,0.020682562036850066,1.0,0.9630831480026245,1.5255213322282589e-05,0.4220399459203084
6000,0.004089898429811001,4.326576155882724,0.01769525702640247,1.0,0.9668866991996765,1.2309938218288062e-05,0.42441224058469135
6100,0.0035462782252579927,4.33127332288429,0.01535990027258539,1.0,0.9708021283149719,1.0758488792866916e-05,0.4265282452106476
6200,0.003109994810074568,4.335563476703154,0.013483579911295658,1.0,0.973598837852478,9.52731930143772e-06,0.4284519553184509
6300,0.0027526209596544504,4.3394777020268185,0.01194493727655215,1.0,0.9761718511581421,8.327099684940365e-06,0.43022804458936054
6400,0.0024549078661948442,4.343056594401162,0.010661803796924803,1.0,0.9778499007225037,7.614185408976958e-06,0.4318886498610179
6500,0.0022034274879842997,4.346395910620104,0.009576968223122888,1.0,0.9793041944503784,6.989546943267965e-06,0.4334547321001689
6600,0.001988629112020135,4.349475903812687,0.008649494404351997,1.0,0.98098224401474,6.336380783930728e-06,0.43494389454523724
6700,0.0018032240914180875,4.3523293610569,0.007848225157644094,1.0,0.9831077456474304,5.815521289597147e-06,0.43636634945869446
6800,0.00164158851839602,4.355003045807328,0.007149122997577005,1.0,0.9851214289665222,5.315795026462311e-06,0.4377228120962779
6900,0.0014994683442637324,4.35754340984509,0.006533998401817756,1.0,0.9860163331031799,4.69988683939333e-06,0.4390125274658203
7000,0.001373883686028421,4.359969016542704,0.005990090303417399,1.0,0.9869112968444824,4.381865050918021e-06,0.4402421514193217
7100,0.0012623777147382498,4.3622391945467545,0.005506793545553555,1.0,0.9881418943405151,4.022774331061573e-06,0.4414219856262207
7200,0.0011628613574430346,4.364412259817172,0.005075206364892019,1.0,0.9883655905723572,3.719584278297194e-06,0.44255536794662476
7300,0.0010738420533016324,4.366441942693331,0.004688868981364175,1.0,0.9895961880683899,3.484469660836031e-06,0.44365476568539935
7400,0.000993693945929408,4.368396256254877,0.004340848913261162,1.0,0.990379273891449,3.2344120416919694e-06,0.4447192847728729
7500,0.0009212114382535219,4.370264833494018,0.004025937952811813,1.0,0.9910504817962646,2.947761810603455e-06,0.44574811061223346
7600,0.0008553930674679577,4.372053712816066,0.003739824436540408,1.0,0.992169201374054,2.7056294805226085e-06,0.4467412034670512
7700,0.0007953714812174439,4.373796058273124,0.003478792649411712,1.0,0.9925047755241394,2.508629424579034e-06,0.4476962089538574
7800,0.0007405929500237107,4.375501143179921,0.0032404652994597366,1.0,0.992952287197113,2.3001064883563125e-06,0.4486195743083954
7900,0.0006905290647409856,4.3771627045226635,0.0030225580685731583,1.0,0.9933997392654419,2.190653738953063e-06,0.44951822360356647
8000,0.0006446883198805153,4.378737320215473,0.0028229208061678235,1.0,0.9936234951019287,2.069103247736892e-06,0.4503978391488393
8100,0.0006025975453667343,4.3802527465277885,0.0026395295531435412,1.0,0.9940709471702576,1.9296660058563784e-06,0.4512601395448049
8200,0.0005638602306134999,4.3817341023977185,0.0024706856014650143,1.0,0.9940709471702576,1.8560055516602669e-06,0.4521067639191945
8300,0.0005281983758322895,4.383153796711513,0.0023151747164461543,1.0,0.9946302771568298,1.7764075194832695e-06,0.4529442985852559
8400,0.000495176762342453,4.384540395034879,0.0021711225171730715,1.0,0.9954133629798889,1.5831753073167086e-06,0.45376739899317425
8500,0.0004643893043976277,4.385936042506184,0.002036781787911931,1.0,0.995972752571106,1.4238087129339827e-06,0.4545612732569377
8600,0.0004356339341029525,4.387371244329409,0.0019112877955373864,1.0,0.996196448802948,1.2944224360081911e-06,0.4553217093149821
8700,0.0004088332352694124,4.3887681809079755,0.0017942742942480615,1.0,0.9964202046394348,1.1711261826695573e-06,0.4560542305310567
8800,0.0003838809207081795,4.390151216241353,0.0016852952909388646,1.0,0.9966439604759216,1.1006122426226783e-06,0.4567660291989644
8900,0.0003606573445722461,4.391503230466015,0.0015838278937803135,1.0,0.996755838394165,1.0481314344382708e-06,0.4574638108412425
9000,0.00033904347219504416,4.392816417513787,0.001489355730909269,1.0,0.9970914125442505,9.687575262495084e-07,0.4581526418526967
9100,0.0003188369737472385,4.39411140828151,0.0014010051837246929,1.0,0.9974270462989807,8.866515768987447e-07,0.45882723728815716
9200,0.00029990304028615355,4.3953987625834365,0.00131819345216877,1.0,0.9975389242172241,8.306520376216041e-07,0.4594830771287282
9300,0.00028218395891599357,4.396660861385586,0.0012406671678767871,1.0,0.9977626204490662,7.530597753593326e-07,0.46012579401334125
9400,0.00026558490935713053,4.397894246236125,0.001168014344748867,1.0,0.9977626204490662,7.131200225921397e-07,0.46075525879859924
9500,0.00025005906354635954,4.399066299925111,0.0011000263994376221,1.0,0.997986376285553,6.73876820624053e-07,0.4613774021466573
9600,0.00023548267199657857,4.400240793536434,0.0010361804594903048,1.0,0.9980982542037964,6.128629930482687e-07,0.4619888166586558
9700,0.00022181712847668678,4.401348917098037,0.0009762945782146615,1.0,0.9980982542037964,5.92206257407668e-07,0.4625919262568156
9800,0.00020904264238197356,4.402362095180402,0.0009202814050987527,1.0,0.9982101321220398,5.749178485627837e-07,0.4631957411766052
9900,0.00019707315368577838,4.403313508339988,0.0008677748797557503,1.0,0.9983220100402832,5.404332128363775e-07,0.4638010462125142
10000,0.00018582855409476906,4.404214965835867,0.0008184288990238219,1.0,0.9985457062721252,5.102849798239828e-07,0.4644044041633606
10100,0.00017521956760901958,4.4050469025544325,0.0007718504135630387,1.0,0.9987694621086121,4.5108580003793136e-07,0.46499744057655334
10200,0.0001651702041272074,4.405860728848129,0.0007277169159398923,1.0,0.9987694621086121,4.027220096089356e-07,0.46557120482126874
10300,0.00015567884838674217,4.4065906066449845,0.0006860129509543267,1.0,0.9991050958633423,3.5359270684345296e-07,0.46612897515296936
10400,0.00014668615767732263,4.407296948386042,0.0006464894551017379,1.0,0.9992169141769409,3.0534867275017194e-07,0.46666576464970905
10500,0.00013817110448144376,4.407954191333913,0.0006090518991202161,1.0,0.9992169141769409,2.637708946669259e-07,0.4671781261761983
10600,0.0001301502634305507,4.408554998020594,0.0005737745943404512,1.0,0.9992169141769409,2.4969439423231373e-07,0.4676765402158101
10700,0.00012262548261787742,4.409056851535067,0.0005406627243091468,1.0,0.9992169141769409,2.42487226009791e-07,0.4681714077790578
10800,0.00011557064863154665,4.409510652611332,0.0005096100062700062,1.0,0.9992169141769409,2.3802284608208656e-07,0.4686685303846995
10900,0.00010896279127337039,4.409890189749007,0.00048051394428410475,1.0,0.9992169141769409,2.365113933568419e-07,0.46917245785395306
11000,0.00010277308319928125,4.410205853340585,0.0004532504530913291,1.0,0.9992169141769409,2.3573752956153046e-07,0.4696852465470632
11100,9.695876360638067e-05,4.41049246610753,0.0004276358964090429,1.0,0.9994406700134277,2.0679861118206853e-07,0.47020551562309265
11200,9.142771159531549e-05,4.410828043523688,0.00040327191425981344,1.0,0.9995525479316711,1.7568735497285325e-07,0.4707111120223999
11300,8.617209823569283e-05,4.411213290173742,0.00038012350497944547,1.0,0.9996644258499146,1.5546260926770914e-07,0.47119396924972534
11400,8.11847930890508e-05,4.411648391837941,0.000358158761873007,1.0,0.9996644258499146,1.2312037545967323e-07,0.47165776292483014
11500,7.646127050975338e-05,4.412140902036786,0.0003373578990377819,1.0,0.999776303768158,1.0008875652215421e-07,0.47210009892781574
11600,7.197796367108822e-05,4.412697278611506,0.0003176169644114088,1.0,0.999776303768158,8.400078510013564e-08,0.47251787781715393
11700,6.774861685698852e-05,4.413283940679263,0.0002989938827781799,1.0,0.999776303768158,7.403531537943929e-08,0.47291969259579975
11800,6.377363752108067e-05,4.413884657404666,0.00028148948020118454,1.0,0.999776303768158,7.066142323507439e-08,0.4733131527900696
11900,6.0044138081138954e-05,4.414522520371375,0.0002650661997754764,1.0,0.999776303768158,6.893399045715398e-08,0.4737060268719991
12000,5.6546490668551996e-05,4.415153653568619,0.00024966144487174115,1.0,0.999776303768158,6.786395629367891e-08,0.47409945726394653
