step,V,C,K_est,acc_train,acc_test,gov_signal,srank
4700,0.010112876072525978,8466.528597138109,85.62095446735492,1.0,1.0,0.0003,3.5802818479384753
4800,0.010539932176470757,8100.017532904896,85.37363542504158,1.0,1.0,0.0003,3.474591017476648
4900,0.010937415063381195,7746.071347180243,84.72199743467465,1.0,1.0,0.0003,3.449617653442998
5000,0.6461554169654846,7901.045194891671,5105.303152368366,0.9279373368146214,0.9015549837789462,0.0003,3.0193907257205304
5100,0.013427029363811016,7612.168366069959,102.20880817349466,1.0,0.9998881306633851,0.0003,3.150878381779528
5200,0.010533398948609829,7236.914879388798,76.22931158173279,1.0,1.0,0.0003,3.4960076258097343
5300,0.009678720496594906,6882.121120654767,66.61012675053,1.0,1.0,0.0003,3.404549066378084
5400,0.009511318989098072,6544.814322701286,62.24981674762978,1.0,1.0,0.0003,3.332259248876618
5500,0.009674303233623505,6223.027245858117,60.20345260753235,1.0,1.0,0.0003,3.191472474380576
5600,0.009992187842726707,5915.404549780909,59.107833427131055,1.0,1.0,0.0003,3.5296510288130127
5700,3.2653937339782715,5841.890753677849,19076.07346164525,0.5399477806788512,0.4815974941268598,1.0000000000002414e-06,3.157755308651498
5800,0.012171951122581959,5717.929730969175,69.598361207715,1.0,0.9998881306633851,0.0003,3.253455701179787
5900,0.009983554482460022,5401.33898411619,53.92456202615925,1.0,1.0,0.0003,3.4165667468462315
6000,0.009411666542291641,5104.70294228404,48.043761890232396,1.0,1.0,0.0003,3.314285137171349
6100,0.009319445118308067,4824.882041976948,44.96522339251433,1.0,1.0,0.0003,3.161565908302592
6200,0.00944474246352911,4559.811503564591,43.06624533340501,1.0,1.0,0.0003,3.173427674833506
6300,0.009673834778368473,4308.076136155869,41.675616753803915,1.0,1.0,0.0003,3.5258071481847684
6400,0.009935415349900723,4068.632906196667,40.423557829337554,1.0,1.0,0.0003,3.280407508261147
6500,0.010182516649365425,3840.65770871225,39.107561063476155,1.0,1.0,0.0003,3.8830780069371946
6600,0.010388413444161415,3623.4611625918133,37.64201265586554,1.0,1.0,0.0003,3.549556480748833
6700,3.415093421936035,3558.2415382417344,12151.727270908907,0.5028720626631854,0.44434500503412017,1.000000000000012e-06,3.41172211351778
6800,0.009956303983926773,3530.2222557219457,35.14796590879137,1.0,1.0,0.0003,3.6104680057251377
6900,0.008398082107305527,3308.1418905784085,27.78204721969441,1.0,1.0,0.0003,3.7947517107416733
7000,0.008243899792432785,3101.4206148475655,25.567800762988607,1.0,1.0,0.0003,3.809132790404299
7100,0.008449810557067394,2907.9052136376285,24.57124817314655,1.0,1.0,0.0003,3.7286772336720144
7200,0.008763683959841728,2726.1313255465984,23.890953370114794,1.0,1.0,0.0003,3.8029240741490455
7300,0.009081597439944744,2555.0402934259946,23.20384738773318,1.0,1.0,0.0003,3.7013504941601103
7400,0.009355059824883938,2393.809849993863,22.394234356089033,1.0,1.0,0.0003,3.6442490720634586
7500,0.009563148953020573,2241.7693610309298,21.438374317856535,1.0,1.0,0.0003,3.8941039590043127
7600,0.009700714610517025,2098.349871274183,20.355493254245985,1.0,1.0,0.0003,3.8440287456439632
7700,0.009771643206477165,1963.0575865227815,19.182298329268797,1.0,1.0,0.0003,4.081722602112721
7800,0.017007941380143166,2199.3335578111646,37.406136226634,1.0,0.9998881306633851,0.0003,3.763486398109772
7900,0.009036604315042496,2029.62472138316,18.340915515167985,1.0,1.0,0.0003,3.497969429461396
8000,0.0083024762570858,1876.4926614631668,15.579535768393685,1.0,1.0,0.0003,4.3477226034503555
8100,0.008168910630047321,1738.658567935637,14.202946457632278,1.0,1.0,0.0003,3.915886615530789
8200,0.008238851092755795,1613.3330601231726,13.29201084537485,1.0,1.0,0.0003,3.995185176278181
8300,0.008377137593925,1498.6996600206503,12.554813263961606,1.0,1.0,0.0003,4.281674719905853
8400,0.00852308887988329,1393.4668435234476,11.876641758520764,1.0,1.0,0.0003,3.9794362653559556
8500,0.00864877738058567,1296.6554499461386,11.214484325907298,1.0,1.0,0.0003,3.5934029231537683
8600,0.008742058649659157,1207.4860591624001,10.555913947843509,1.0,1.0,0.0003,3.660750961134914
8700,0.010977165773510933,1388.288786826275,15.239476154498403,1.0,1.0,0.0003,3.533235742218674
8800,0.007738871965557337,1273.5044309195337,9.85548773845623,1.0,1.0,0.0003,4.016975926187651
8900,0.007021921221166849,1173.3746299629288,8.239344214515489,1.0,1.0,0.0003,3.7865471240689232
9000,0.006912181619554758,1085.010517097492,7.4997897533048885,1.0,1.0,0.0003,3.936310262753297
9100,0.007030857726931572,1006.3659812258595,7.075616035222907,1.0,1.0,0.0003,4.600549754283023
9200,0.007228108122944832,935.9929056746096,6.765457924525381,1.0,1.0,0.0003,4.375456238227108
9300,0.007435015868395567,872.7976370857709,6.489264281630862,1.0,1.0,0.0003,4.193762932805498
9400,0.0076180449686944485,815.9200107054634,6.215715332411876,1.0,1.0,0.0003,4.262798890238249
9500,0.007760079577565193,764.657152220779,5.933800350787626,1.0,1.0,0.0003,4.5066040455318515
9600,0.007853585295379162,718.4121423590274,5.642111037252699,1.0,1.0,0.0003,4.379623081848073
9700,0.378790020942688,872.988136686723,330.67919457828197,0.945953002610966,0.9357870007830854,0.0003,4.457670239142551
9800,0.007891849614679813,899.5040724676643,7.098750867706859,1.0,0.9998881306633851,0.0003,3.748376158917036
9900,0.00678961630910635,836.9143363554788,5.682327227444076,1.0,0.9998881306633851,0.0003,4.063628421258384
10000,0.006593046709895134,783.4658293770347,5.165426808689521,1.0,0.9998881306633851,0.0003,3.7808989770153487
10100,0.00663852971047163,737.2619896722176,4.894335622840445,1.0,0.9998881306633851,0.0003,4.193761193901672
10200,0.0067577604204416275,696.9493071029996,4.709816442594867,1.0,1.0,0.0003,4.346242877041967
10300,0.006891313940286636,661.4975607341381,4.558587361752772,1.0,1.0,0.0003,4.042519934306648
10400,0.007015090435743332,630.1086379976549,4.420269079896606,1.0,1.0,0.0003,4.125655184352658
10500,0.007118089124560356,602.1504056213769,4.28616025360313,1.0,1.0,0.0003,4.3776229237932744
10600,0.007195337675511837,577.1094976707595,4.152497711486127,1.0,1.0,0.0003,4.623476461912836
10700,0.007245525252074003,554.5602057474827,4.0180799745387406,1.0,1.0,0.0003,4.060997218772756
10800,0.007269654422998428,534.1441944263645,3.883043705530553,1.0,1.0,0.0003,4.207022630499054
10900,0.0072782025672495365,515.5559409256462,3.7523205728057882,1.0,1.0,0.0003,4.090793515909371
11000,0.014987537637352943,728.0530206650717,10.911722049206263,1.0,1.0,0.0003,4.031839778064684
11100,0.008401758037507534,688.2711088250038,5.7826873205546985,1.0,1.0,0.0003,4.042335118902107
11200,0.006632682867348194,653.0641071742426,4.331567114934644,1.0,1.0,0.0003,4.2907527350119405
11300,0.005931349005550146,622.0612308367411,3.689662262914804,1.0,1.0,0.0003,4.35643500831031
11400,0.005661119241267443,594.4994351013535,3.3655321909748976,1.0,1.0,0.0003,4.181418768425481
11500,0.005609567742794752,569.7676743059036,3.1961503666735833,1.0,1.0,0.0003,3.6204738054598957
11600,0.005684450268745422,547.4062863110383,3.1117038113337157,1.0,1.0,0.0003,3.551410852595691
11700,0.005833439528942108,527.0769342562352,3.074671423083943,1.0,1.0,0.0003,4.790753123501345
11800,0.006015048362314701,508.5246056862154,3.058800096629599,1.0,1.0,0.0003,4.478275308393164
11900,0.006192625034600496,491.538449067872,3.0439133051664053,1.0,1.0,0.0003,4.331387390309833
12000,0.006337970029562712,475.9491340434016,3.0165513471634053,1.0,1.0,0.0003,4.435950694108893
12100,2.595568895339966,692.3318605093482,1796.9950423909122,0.45326370757180157,0.4197337509788567,1.0000001587242918e-06,3.8984925066420946
12200,0.018771428614854813,780.8336353103376,14.65736284530558,1.0,0.9992169146436961,0.0003,4.1929703910638665
12300,0.00923893228173256,734.6947325577282,6.787794881846464,1.0,0.9997762613267703,0.0003,3.659133713330147
12400,0.00630369083955884,694.1318180955714,4.375592383175376,1.0,0.9998881306633851,0.0003,4.650586219473829
12500,0.005185370333492756,658.487028925046,3.41449910477772,1.0,0.9998881306633851,0.0003,4.222667939659155
12600,0.004781228955835104,626.9077923931671,2.9973896896288728,1.0,0.9998881306633851,0.0003,4.033921367463974
12700,0.004707690794020891,598.7129114029368,2.818555261273051,1.0,0.9998881306633851,0.0003,2.6490677716638182
12800,0.004807606339454651,573.3883079814082,2.7566252644205935,1.0,0.9998881306633851,0.0003,3.1844287408051146
12900,0.0049997493624687195,550.5398784489635,2.7525614062888115,1.0,0.9998881306633851,0.0003,3.5540534901443426
13000,8.707352638244629,531.743708502202,4630.079983096632,0.010182767624020888,0.01152254167132789,1e-06,4.301935824846381
13100,0.2145746350288391,796.7786338664849,170.96848456067804,0.991644908616188,0.9739344445687437,0.0003,4.476770852110752
13200,0.022946512326598167,769.7490244361059,17.663055477610015,1.0,0.9998881306633851,0.0003,5.725727133885048
13300,0.016052301973104477,721.8494587650747,11.587345491219008,1.0,0.9998881306633851,0.0003,3.3874344109400045
13400,0.013362639583647251,682.791535044094,9.123897193559479,1.0,0.9998881306633851,0.0003,3.3931725511249438
13500,0.011971783824265003,649.865663003571,7.780051232291402,1.0,0.9998881306633851,0.0003,3.693443198358872
13600,0.011132370680570602,621.4506823270998,6.918219355358802,1.0,0.9998881306633851,0.0003,3.5238087378240914
13700,0.010650006122887135,596.4202955155317,6.351879799054567,1.0,0.9998881306633851,0.0003,2.444848492038179
13800,0.010311070829629898,574.1233803155948,5.919826839380641,1.0,0.9998881306633851,0.0003,3.713233726941648
13900,0.1678835153579712,861.0265875638898,144.55217033690383,0.9859007832898172,0.9793041727262557,0.0003,4.564055413736413
14000,0.008340000174939632,829.3027152923597,6.916384790616192,1.0,0.9998881306633851,0.0003,4.756524885832747
14100,0.006637485697865486,769.2019471225128,5.105566922795963,1.0,1.0,0.0003,4.275420013785522
14200,0.006284217815846205,720.501761447644,4.527790005637856,1.0,1.0,0.0003,4.7146888558748
14300,0.006318097934126854,679.7991710137169,4.295037738002913,1.0,1.0,0.0003,2.897202018233283
14400,0.006511034909635782,645.0737210426714,4.200097516997488,1.0,1.0,0.0003,2.896801093726807
14500,0.0067663067020475864,614.9946612103246,4.161242497870904,1.0,1.0,0.0003,3.101675441126498
14600,0.007029675412923098,588.612499950774,4.137754818643154,1.0,1.0,0.0003,3.5944001456075725
14700,0.0072710043750703335,565.2189339062427,4.10970934130488,1.0,1.0,0.0003,3.755907028032598
14800,0.0074795912951231,544.2789212127277,4.07098388122171,1.0,1.0,0.0003,4.786723821692768
14900,0.007656458765268326,525.3889123484881,4.0226185431253745,1.0,1.0,0.0003,4.2492147468001376
15000,0.041005585342645645,720.4354882095654,29.541878895647915,0.9973890339425587,0.9956370958720214,0.0003,4.890720085050606
