step,V,C,K_est,acc_train,acc_test,gov_signal,srank
4700,0.023339658975601196,10672.63266301869,249.09560672671867,1.0,0.0005593466830741693,0.0003,5.8871781456069225
4800,4.723182678222656,10301.150936822534,48654.21767055728,0.046214099216710186,0.004362904127978521,1e-06,5.848700513823832
4900,0.1646847128868103,10815.380740904136,1781.1278720773355,0.9942558746736292,0.0005593466830741693,0.0003,5.4202338548507765
5000,0.033966924995183945,10305.77566498856,350.05550902985834,1.0,0.0005593466830741693,0.0003,5.751880114275951
5100,0.02740406058728695,9814.679756996054,268.9620787055386,1.0,0.0006712160196890032,0.0003,6.72288888529927
5200,0.0245551485568285,9358.222487124951,229.79254339920624,1.0,0.0006712160196890032,0.0003,5.869556284238925
5300,0.023003334179520607,8930.702562323559,205.43593549902977,1.0,0.0006712160196890032,0.0003,5.850937542372976
5400,0.02202771231532097,8528.154194573932,187.85572717877238,1.0,0.0007830853563038371,0.0003,5.800096184454534
5500,0.05914410948753357,8643.819765595517,511.231022606888,1.0,0.0006712160196890032,0.0003,5.979817197627461
5600,0.02380339242517948,8236.360307693063,196.05331655919,1.0,0.0004474773464593355,0.0003,5.835388552457866
5700,0.021513737738132477,7840.50862636184,168.67864632111394,1.0,0.0005593466830741693,0.0003,6.270430047647938
5800,0.02066447213292122,7470.1512433860225,154.36673219765726,1.0,0.0005593466830741693,0.0003,6.325556440031993
5900,0.020265311002731323,7121.716282350403,144.32379533504644,1.0,0.0006712160196890032,0.0003,6.536597797020863
6000,4.643822193145752,6959.917035425745,32320.617191563262,0.025065274151436032,0.004251034791363687,1e-06,5.250095954839951
6100,4.254888534545898,7098.766487268471,30204.46013609728,0.05117493472584857,0.0023492560689115116,1e-06,4.314128468867193
6200,3.969111442565918,7210.52492198359,28619.376974751787,0.0751958224543081,0.000894954692918671,1e-06,3.6849892874150028
6300,4.231203556060791,7490.665013747144,31694.528443427072,0.06892950391644909,0.001006824029533505,1e-06,3.341135879148437
6400,3.476513624191284,7893.31835568836,27441.22880362973,0.1691906005221932,0.0004474773464593355,1.0000000000000027e-06,3.443129719972494
6500,0.03527816757559776,7581.3390911230645,267.45575090406953,1.0,0.0006712160196890032,0.0003,6.621201295815598
6600,0.023114968091249466,7038.351585413053,162.6912723118178,1.0,0.000894954692918671,0.0003,8.791059692074795
6700,0.019084051251411438,6574.181066214269,125.4620084036918,1.0,0.000894954692918671,0.0003,6.2244452815537015
6800,0.06353752315044403,6538.017534975165,415.40944048649357,1.0,0.0012305627027631727,0.0003,6.893483619346764
6900,0.02707442082464695,6161.73789093359,166.82548467030858,1.0,0.0011186933661483387,0.0003,6.273214289621167
7000,0.023189466446638107,5805.156701504229,134.61848654700867,1.0,0.0011186933661483387,0.0003,6.7453756798295155
7100,0.021480275318026543,5478.5911280600285,117.68164578562703,1.0,0.001006824029533505,0.0003,6.2075149779942755
7200,0.020537296310067177,5177.7658885918645,106.33731227816939,1.0,0.0011186933661483387,0.0003,5.780487716140543
7300,4.414060115814209,5108.644619272836,22549.86445980109,0.045169712793733684,0.004810381474437857,1e-06,4.530253746738428
7400,0.0516834482550621,5394.438608678989,278.8031886967697,1.0,0.001789909385837342,0.0003,5.562472869585707
7500,0.026840457692742348,5068.873159996983,136.05087560077624,1.0,0.0011186933661483387,0.0003,5.6728764878068985
7600,0.02120848186314106,4771.817268216471,101.20299998719236,1.0,0.001006824029533505,0.0003,7.03603491841207
7700,0.018496593460440636,4500.330869499054,83.24079053059532,1.0,0.0011186933661483387,0.0003,5.77727020012976
7800,4.860838413238525,4306.9899934663035,20935.582405674955,0.03681462140992167,0.0069358988701197005,1e-06,5.639337135013702
7900,1.1789350509643555,4933.502566959237,5816.279100210866,0.7195822454308094,0.02170265130327777,0.0002996463978886604,4.140237558346287
8000,0.04485999792814255,4697.063725894875,210.71026901199758,1.0,0.015773576462691577,0.0003,6.400605571508365
