step,loss_V,weight_norm_sq_C,K_est,lr,cond
630,4.402298450469971,9972835.043787189,43903396.260056965,0.0003988253802338965,seed2
640,4.199626445770264,9972230.338161621,41879642.25145608,0.0003958592901322785,seed2
650,4.132829666137695,9971648.135805631,41211123.23594416,0.0003928633798092766,seed2
660,3.792296886444092,9971091.704318613,37813340.02473599,0.00038983838846093447,seed2
670,4.123229503631592,9970492.14092929,41110627.36120656,0.0003867850624586033,seed2
680,3.9065041542053223,9969963.470524201,38947703.714878105,0.0003837041551647862,seed2
690,4.129284381866455,9969497.778232565,41166891.47070806,0.0003805964267472574,seed2
700,4.029499053955078,9968978.009971632,40169987.46007967,0.00037746264399150206,seed2
710,4.266544342041016,9968424.974089827,42530727.17226331,0.0003743035801115231,seed2
720,3.880270004272461,9967963.993683636,38678391.68835854,0.00037112001455906306,seed2
730,3.816439390182495,9967511.122752426,38040402.07095451,0.0003679127328312853,seed2
740,4.157455921173096,9966989.6012589,41437319.93402448,0.0003646825262769644,seed2
750,4.0272440910339355,9966496.985825352,40137516.09447268,0.0003614301919012331,seed2
760,3.7376577854156494,9965987.744881032,37249451.68401154,0.00035815653216893294,seed2
770,3.879554033279419,9965404.546389611,38661325.40120687,0.00035486235480661796,seed2
780,3.9686663150787354,9964896.557194505,39547349.29978189,0.0003515484726032605,seed2
790,3.7991247177124023,9964398.274946459,37855991.783479914,0.00034821570320970756,seed2
800,3.678434133529663,9963862.462571673,36651411.78411857,0.0003448648689369378,seed2
810,3.700150489807129,9963306.12623745,36865732.04309587,0.00034149679655316826,seed2
820,4.025782108306885,9962696.950647494,40107647.13440024,0.00033811231707986215,seed2
830,3.906619071960449,9962196.581450637,38918507.16371425,0.00033471226558668646,seed2
840,3.822131633758545,9961726.44657759,38075029.77831331,0.00033129748098547105,seed2
850,3.7638423442840576,9961303.5494004,37492776.10350031,0.0003278688058232198,seed2
860,3.7403318881988525,9960864.985512389,37256940.93935539,0.0003244270860742246,seed2
870,3.570016384124756,9960409.182857947,35558823.97538954,0.0003209731709313339,seed2
880,4.098512172698975,9959960.484848272,40821019.28675143,0.0003175079125964273,seed2
890,3.747626543045044,9959450.927203784,37324302.64894348,0.000314032166070147,seed2
900,4.108044147491455,9958870.988849014,40911481.681363635,0.00031054678894093974,seed2
910,3.9346566200256348,9958316.589423249,39182556.29288529,0.00030705264117345936,seed2
920,3.6504335403442383,9957835.51849332,36350416.765939176,0.00030355058489638337,seed2
930,3.8050320148468018,9957319.199597921,37887918.336518824,0.0003000414841896958,seed2
940,4.018128395080566,9956664.048432369,40007154.53328393,0.0002965262048714882,seed2
950,3.9908764362335205,9956116.85376455,39733632.14807636,0.00029300561428433205,seed2
960,3.963552474975586,9955688.794760352,39459894.962559104,0.00028948058108127495,seed2
970,3.810706377029419,9955293.08360062,37936698.83887375,0.00028595197501151375,seed2
980,3.8699612617492676,9954904.113280108,38525093.28282246,0.0002824206667057963,seed2
990,3.869112491607666,9954511.077981308,38515123.15966437,0.00027888752746160707,seed2
1000,3.64227032661438,9954137.978938658,36255661.38771351,0.000275353429028187,seed2
1010,3.5806832313537598,9953785.239810985,35641351.89668775,0.00027181924339144266,seed2
1020,3.8581531047821045,9953345.095344404,38401529.28257074,0.00026828584255879676,seed2
1030,3.61850905418396,9952831.775687208,36014411.895093985,0.00026475409834403357,seed2
1040,3.7967653274536133,9952297.833516385,37786539.34278672,0.0002612248821521911,seed2
1050,3.586195468902588,9951817.33489136,35689162.233733624,0.00025769906476455615,seed2
1060,3.794332265853882,9951385.514735118,37758863.1485104,0.000254177516123811,seed2
1070,3.822812080383301,9950985.386154268,38040747.14590822,0.0002506611051193889,seed2
1080,3.40506911277771,9950507.940992193,33882167.24632184,0.0002471506993730878,seed2
1090,3.92289400100708,9949999.117483603,39032791.848002166,0.0002436471650249984,seed2
1100,3.4942150115966797,9949504.376754357,34765707.55120194,0.00024015136651979653,seed2
1110,3.713794469833374,9949091.849604227,36948882.290924475,0.0002366641663934546,seed2
1120,3.9435651302337646,9948686.187226059,39233291.93958299,0.0002331864250604237,seed2
1130,3.3926503658294678,9948266.269444615,33750989.19840023,0.00022971900060133916,seed2
1140,3.91398024559021,9947870.349746918,38935768.03460201,0.00022626274855130218,seed2
1150,3.6879186630249023,9947454.112674562,36685401.67171634,0.00022281852168878902,seed2
1160,3.5667920112609863,9947090.280036326,35479202.146125376,0.00021938716982524082,seed2
1170,3.8022942543029785,9946713.778942313,37820332.650868624,0.00021596953959538567,seed2
1180,3.803346872329712,9946401.540927462,37829615.19162189,0.0002125664742483437,seed2
1190,3.4667508602142334,9946095.373349916,34480634.69133363,0.0002091788134395679,seed2
1200,3.6244983673095703,9945775.502544366,36048447.07059958,0.00020580739302367235,seed2
1210,3.7622461318969727,9945415.0763575,37417099.40113584,0.00020245304484819705,seed2
1220,3.6261179447174072,9945041.022537712,36061891.71277475,0.0001991165965483621,seed2
1230,3.7214515209198,9944684.71254438,37008662.04856616,0.00019579887134286108,seed2
1240,3.854008436203003,9944349.513071219,38325606.9159277,0.00019250068783074426,seed2
1250,3.93350887298584,9943970.126449931,39114694.725096926,0.00018922285978944148,seed2
1260,3.813713312149048,9943608.481835587,37922072.03797456,0.0001859661959739748,seed2
1270,3.6978635787963867,9943175.040660536,36768504.840455875,0.00018273149991741012,seed2
1280,3.7997922897338867,9942826.040811213,37780673.72803976,0.00017951956973259753,seed2
1290,3.6251697540283203,9942459.930712545,36043105.02145763,0.00017633119791524927,seed2
1300,3.9315760135650635,9942052.291750481,39087934.315855764,0.0001731671711484023,seed2
1310,3.727976083755493,9941724.261188578,37062510.27700277,0.00017002827010831716,seed2
1320,3.6268789768218994,9941426.424671391,36056350.49926237,0.00016691526927185713,seed2
1330,3.6701807975769043,9941121.89414569,36485714.68226486,0.00016382893672539767,seed2
1340,3.6220405101776123,9940808.847931953,36006012.35114157,0.00016077003397531287,seed2
1350,3.6439168453216553,9940547.956339363,36222530.14983276,0.00015773931576008502,seed2
1360,3.8486924171447754,9940273.909718268,38257056.82067475,0.00015473752986408412,seed2
1370,3.488506555557251,9939907.744342256,34675433.32777225,0.0001517654169330632,seed2
1380,3.6251463890075684,9939505.246594286,36032161.55321305,0.00014882371029141555,seed2
1390,3.5694730281829834,9939183.964334257,35477649.08283995,0.00014591313576123712,seed2
1400,3.5865509510040283,9938910.496990906,35646408.89492665,0.0001430344114832412,seed2
1410,3.629234552383423,9938663.354831465,36069740.4518613,0.00014018824773956846,seed2
1420,3.4755351543426514,9938421.957862528,34541334.893242136,0.00013737534677853437,seed2
1430,3.7699923515319824,9938108.038266137,37466591.29296185,0.0001345964026413608,seed2
1440,3.300929546356201,9937800.706985971,32803979.979489535,0.00013185210099093148,seed2
1450,3.463029146194458,9937493.383362839,34413829.22670009,0.00012914311894261446,seed2
1460,3.1863725185394287,9937182.50396238,31663565.242336556,0.0001264701248971951,seed2
1470,3.5891075134277344,9936875.280360553,35664513.728736386,0.00012383377837595712,seed2
1480,3.5640463829040527,9936591.56475612,35414473.22476397,0.00012123472985795604,seed2
1490,3.7736868858337402,9936306.404279398,37496509.171454966,0.00011867362061952349,seed2
1500,3.607231378555298,9936023.759734381,35841536.68418484,0.00011615108257604131,seed2
1510,3.587827205657959,9935769.122145751,35647822.76557083,0.00011366773812602597,seed2
1520,3.330214262008667,9935522.070048893,33087417.2981787,0.00011122419999756166,seed2
1530,3.4998438358306885,9935281.724028712,34771934.49908318,0.00010882107109711797,seed2
1540,3.623751163482666,9935037.211420674,36002102.65412925,0.00010645894436079245,seed2
1550,3.5625922679901123,9934770.350928424,35393536.03647502,0.00010413840260801203,seed2
1560,3.5352132320404053,9934543.999121737,35120731.399982765,0.00010186001839773099,seed2
1570,3.5858969688415527,9934344.685401216,35623536.49480741,9.962435388716117e-05,seed2
1580,3.5504980087280273,9934182.98022728,35271296.88963682,9.743196069306763e-05,seed2
1590,3.8118884563446045,9934031.08290327,37867418.40988746,9.528337975566539e-05,seed2
1600,3.6175448894500732,9933890.071916286,35936293.26201958,9.3179141205151e-05,seed2
1610,3.364412546157837,9933736.433590839,33421187.487398222,9.111976423090036e-05,seed2
1620,3.3079895973205566,9933574.306296159,32860160.469438456,8.910575695336661e-05,seed2
1630,3.5478224754333496,9933409.315178905,35241972.82607072,8.71376162987094e-05,seed2
1640,3.715402364730835,9933237.800832866,36905975.21464815,8.521582787618525e-05,seed2
1650,3.4009318351745605,9933090.594611876,33781764.02488853,8.334086585833117e-05,seed2
1660,3.6187915802001953,9932912.185757915,35945138.98468866,8.151319286396939e-05,seed2
1670,3.60453724861145,9932723.125498377,35802870.48600324,7.973325984406311e-05,seed2
1680,3.4390218257904053,9932545.198502028,34158239.72329817,7.800150597045145e-05,seed2
1690,3.624056339263916,9932360.213535931,35995432.99571759,7.631835852748981e-05,seed2
1700,3.6323986053466797,9932176.430665413,36077623.81480621,7.468423280662423e-05,seed2
1710,3.2597343921661377,9932034.109650189,32375793.171393905,7.30995320039245e-05,seed2
1720,3.5520122051239014,9931866.81893784,35278112.1605323,7.156464712060123e-05,seed2
1730,3.5700650215148926,9931696.862561308,35456803.57331932,7.007995686653245e-05,seed2
1740,3.4708173274993896,9931540.51294846,34470562.9011037,6.864582756682242e-05,seed2
1750,3.4358561038970947,9931408.557353796,34122890.71207988,6.726261307141649e-05,seed2
1760,3.229084014892578,9931267.995944442,32068898.733318448,6.593065466779398e-05,seed2
1770,3.599719524383545,9931125.134649932,35749265.04629552,6.465028099676039e-05,seed2
1780,3.4375226497650146,9930991.82565806,34138009.3353308,6.342180797136043e-05,seed2
1790,3.3586549758911133,9930875.570877818,33354384.651084285,6.224553869893115e-05,seed2
1800,3.733562469482422,9930781.470532512,37077192.99101164,6.112176340631455e-05,seed2
1810,3.44671893119812,9930674.280296843,34228243.0414614,6.005075936824865e-05,seed2
1820,3.5830466747283936,9930541.515831277,35581593.75655152,5.903279083895412e-05,seed2
1830,3.6771128177642822,9930415.133254413,36515256.7722102,5.8068108986933357e-05,seed2
1840,3.636680841445923,9930303.640117178,36113344.99775485,5.7156951832998514e-05,seed2
1850,3.639961004257202,9930184.345452907,36145483.78253391,5.629954419154343e-05,seed2
1860,3.8401005268096924,9930064.722122025,38132446.77067513,5.549609761507383e-05,seed2
1870,3.428370952606201,9929925.796693064,34043469.162917495,5.4746810342010365e-05,seed2
1880,3.877088785171509,9929793.259311153,38498690.08474691,5.4051867247775785e-05,seed2
1890,3.422558069229126,9929650.263047393,33984804.63241597,5.341143979917992e-05,seed2
1900,3.424595355987549,9929543.515404597,34004668.609930865,5.2825686012112815e-05,seed2
1910,3.342242956161499,9929442.179472746,33186608.18295567,5.2294750412556615e-05,seed2
1920,3.6087706089019775,9929324.910579884,35832655.90353894,5.181876400092592e-05,seed2
1930,3.6644351482391357,9929202.996065933,36384920.452785335,5.139784421974547e-05,seed2
1940,3.5213539600372314,9929088.546784084,34963835.27377845,5.1032094924672915e-05,seed2
1950,3.36747670173645,9928981.611773241,33435614.24961602,5.072160635887402e-05,seed2
1960,3.378269672393799,9928859.752857806,33542365.784530915,5.0466455130756414e-05,seed2
1970,3.331650495529175,9928759.37814542,33079156.102188133,5.026670419506776e-05,seed2
1980,3.383666753768921,9928660.468677646,33595278.3373243,5.0122402837362465e-05,seed2
1990,3.286663770675659,9928551.385794317,32631810.134981792,5.003358666184135e-05,seed2
2000,3.7269840240478516,9928435.523479594,37003120.57979762,5.0000277582566717e-05,seed2
