step,V_train,C,K_est,acc_train,acc_test,sigma_mean,crisis
23300,0.09388122707605362,58.7552604675293,5.516015949864794,0.9791666865348816,0.003829583525657654,0.0,0.0
23400,0.07356895506381989,58.881317138671875,4.331836974673479,0.9806034564971924,0.003829583525657654,0.0,0.0
23500,0.08395085483789444,59.03221130371094,4.955804601917748,0.9798850417137146,0.0043082814663648605,0.0,0.0
23600,0.07050163298845291,59.268733978271484,4.178542530626345,0.9791666865348816,0.0043082814663648605,0.0,0.0
23700,0.08516430109739304,59.62541580200195,5.077956864418951,0.9784482717514038,0.005265677347779274,0.0,0.0
23800,0.09034840762615204,59.779720306396484,5.401002538019668,0.9784482717514038,0.0028721876442432404,0.0,0.0
23900,0.07614371180534363,59.93532943725586,4.563698451628738,0.9820402264595032,0.0043082814663648605,0.0,0.0
24000,0.09515855461359024,60.13752365112305,5.722599828681467,0.9806034564971924,0.005744375288486481,0.0,0.0
24100,0.09148704260587692,60.367435455322266,5.522838139508593,0.9791666865348816,0.005265677347779274,0.0,0.0
24200,0.07683483511209488,60.475807189941406,4.64664867370999,0.9806034564971924,0.005744375288486481,0.0,0.0
24300,0.08011313527822495,60.6768798828125,4.861015086312364,0.9806034564971924,0.005265677347779274,0.0,0.0
24400,0.09010471403598785,60.88178253173828,5.4857356050234785,0.9791666865348816,0.004786979407072067,0.0,0.0
24500,0.10655247420072556,61.273075103759766,6.528797754192482,0.9806034564971924,0.0043082814663648605,0.0,0.0
24600,0.08679737150669098,61.26187515258789,5.317369736815692,0.9806034564971924,0.004786979407072067,0.0,0.0
24700,0.10639873892068863,61.59330368041992,6.553449837555689,0.977729856967926,0.0043082814663648605,0.0,0.0
24800,0.07120649516582489,61.697731018066406,4.39327918548031,0.9820402264595032,0.004786979407072067,0.0,0.0
24900,0.08366711437702179,61.78731918334961,5.169566701162864,0.9813218116760254,0.005265677347779274,0.0,0.0
25000,0.07597581297159195,61.89704132080078,4.702678034884059,0.9806034564971924,0.0043082814663648605,0.0,0.0
25100,0.07753148674964905,62.05057907104492,4.81087364905477,0.9798850417137146,0.0043082814663648605,0.0,0.0
25200,0.08396116644144058,62.23720169067383,5.2255080500001725,0.9806034564971924,0.004786979407072067,0.0,0.0
25300,0.073456771671772,62.506126403808594,4.591498255331487,0.9813218116760254,0.005744375288486481,0.0,0.0
25400,0.0772857740521431,62.74090576171875,4.848979466526998,0.9791666865348816,0.0043082814663648605,0.0,0.0
25500,0.10043030977249146,62.840885162353516,6.311129563232726,0.977729856967926,0.0043082814663648605,0.0,0.0
25600,0.09479360282421112,63.14364242553711,5.985613360960372,0.977729856967926,0.003829583525657654,0.0,0.0
25700,0.07389123737812042,63.302555084228516,4.677504124370273,0.9806034564971924,0.003350885584950447,0.0,0.0
25800,0.07657099515199661,63.40727996826172,4.85515852705106,0.9813218116760254,0.0028721876442432404,0.0,0.0
25900,0.06552279740571976,63.623382568359375,4.168782006293213,0.9791666865348816,0.003829583525657654,0.0,0.0
26000,0.08524720370769501,63.90859603881836,5.448029105193939,0.9820402264595032,0.003350885584950447,0.0,0.0
26100,0.09453289210796356,64.11785125732422,6.061245915103086,0.9784482717514038,0.003829583525657654,0.0,0.0
26200,0.07952871173620224,64.36327362060547,5.118728234171442,0.9806034564971924,0.0043082814663648605,0.0,0.0
26300,0.08797827363014221,64.52928161621094,5.677174795187511,0.9791666865348816,0.0023934897035360336,0.0,0.0
26400,0.07158184796571732,64.72333526611328,4.633015944853071,0.9813218116760254,0.003829583525657654,0.0,0.0
26500,0.06730792671442032,64.85162353515625,4.365028324215473,0.983476996421814,0.0043082814663648605,0.0,0.0
26600,0.07263707369565964,65.00123596191406,4.721499566874513,0.983476996421814,0.003350885584950447,0.0,0.0
26700,0.08402230590581894,65.259033203125,5.483214450910964,0.9813218116760254,0.003350885584950447,0.0,0.0
26800,0.07639921456575394,65.51021575927734,5.004929030041865,0.9798850417137146,0.003350885584950447,0.0,0.0
26900,0.07838457822799683,65.599365234375,5.1419785759208025,0.9784482717514038,0.0028721876442432404,0.0,0.0
27000,0.16053412854671478,65.98456573486328,10.592774757779694,0.9798850417137146,0.001914791762828827,0.0,0.0
27100,0.0879589170217514,66.09986114501953,5.814072201604063,0.977011501789093,0.003350885584950447,0.0,0.0
27200,0.0740119218826294,66.20149993896484,4.899700241995561,0.982758641242981,0.003350885584950447,0.0,0.0
27300,0.07907300442457199,66.40580749511719,5.250906709878677,0.9813218116760254,0.003829583525657654,0.0,0.0
27400,0.07411501556634903,66.59687042236328,4.935828088023584,0.983476996421814,0.0023934897035360336,0.0,0.0
27500,0.05942521616816521,66.76195526123047,3.967343623207995,0.9820402264595032,0.003350885584950447,0.0,0.0
27600,0.06288333237171173,66.8114242553711,4.201324997677943,0.9813218116760254,0.0028721876442432404,0.0,0.0
27700,0.08761193603277206,67.07854461669922,5.876881160129699,0.982758641242981,0.003350885584950447,0.0,0.0
27800,0.08081384748220444,67.20149230957031,5.43081115008215,0.9806034564971924,0.003350885584950447,0.0,0.0
27900,0.06733383238315582,67.35201263427734,4.535069129384624,0.9813218116760254,0.0028721876442432404,0.0,0.0
28000,0.0810035690665245,67.56646728515625,5.473124999314223,0.9798850417137146,0.003350885584950447,0.0,0.0
28100,0.0932776927947998,67.74150085449219,6.318770906163991,0.9806034564971924,0.0028721876442432404,0.0,0.0
28200,0.08036477863788605,67.9446792602539,5.460359108372472,0.9806034564971924,0.003350885584950447,0.0,0.0
28300,0.09944850951433182,68.25707244873047,6.788064118838008,0.9820402264595032,0.003350885584950447,0.0,0.0
28400,0.06416530162096024,68.23805236816406,4.378515212230127,0.9813218116760254,0.003350885584950447,0.0,0.0
28500,0.08026555180549622,68.48001861572266,5.496586481841632,0.9806034564971924,0.0028721876442432404,0.0,0.0
28600,0.06512314826250076,68.6759262084961,4.472392524540453,0.9806034564971924,0.0028721876442432404,0.0,0.0
28700,0.07056469470262527,68.85735321044922,4.858898107326183,0.9806034564971924,0.0028721876442432404,0.0,0.0
28800,0.0805145800113678,69.0464859008789,5.559248813570093,0.9806034564971924,0.0023934897035360336,0.0,0.0
28900,0.06646603345870972,69.25288391113281,4.602964499149493,0.982758641242981,0.001914791762828827,0.0,0.0
29000,0.07212817668914795,69.5315933227539,5.0151870486615735,0.9806034564971924,0.0023934897035360336,0.0,0.0
29100,0.10588227212429047,69.65574645996094,7.375308701694166,0.9806034564971924,0.0028721876442432404,0.0,0.0
29200,0.0824250727891922,69.78630828857422,5.752141540374737,0.9820402264595032,0.001914791762828827,0.0,0.0
29300,0.07345131784677505,69.93207550048828,5.1366031052710355,0.9820402264595032,0.001914791762828827,0.0,0.0
29400,0.08984661847352982,70.08098602294922,6.296539613452694,0.9820402264595032,0.001914791762828827,0.0,0.0
29500,0.06971600651741028,70.26078033447266,4.898301019716428,0.9813218116760254,0.001914791762828827,0.0,0.0
29600,0.05778049677610397,70.51567840576172,4.0744309287889,0.982758641242981,0.0023934897035360336,0.0,0.0
29700,0.0831407904624939,70.67642974853516,5.876094236360132,0.9813218116760254,0.001914791762828827,0.0,0.0
29800,0.07255712151527405,70.92105865478516,5.145827870807125,0.9820402264595032,0.001914791762828827,0.0,0.0
29900,0.10053897649049759,71.1156997680664,7.149899667086913,0.9820402264595032,0.001914791762828827,0.0,0.0
30000,0.07801377028226852,71.33898162841797,5.565422924930374,0.9820402264595032,0.0028721876442432404,0.0,0.0
