step,V_train,C,K_est,acc_train,acc_test,sigma_mean,crisis
25200,2.8390061288519064e-06,6354.11669921875,0.018039376252522277,1.0,0.0023934897035360336,0.0,0.0
25300,2.8040658435202204e-06,6342.60888671875,0.017785092938055858,1.0,0.0023934897035360336,0.0,0.0
25400,2.7684402539307484e-06,6331.1845703125,0.017527506219518374,1.0,0.0023934897035360336,0.0,0.0
25500,2.733414021349745e-06,6319.84033203125,0.017274740176265846,1.0,0.0023934897035360336,0.0,0.0
25600,2.7019848403142532e-06,6308.552734375,0.01704561385260428,1.0,0.0023934897035360336,0.0,0.0
25700,2.668843080755323e-06,6297.36767578125,0.01680668614848102,1.0,0.0023934897035360336,0.0,0.0
25800,2.637413672346156e-06,6286.24560546875,0.01657943010758922,1.0,0.0023934897035360336,0.0,0.0
25900,2.604614110168768e-06,6275.21533203125,0.016344514398155985,1.0,0.0023934897035360336,0.0,0.0
26000,2.5736133011378115e-06,6264.24462890625,0.01612174329853422,1.0,0.0023934897035360336,0.0,0.0
26100,2.5436397663725074e-06,6253.36328125,0.015906303515761167,1.0,0.0023934897035360336,0.0,0.0
26200,2.5112685761996545e-06,6242.57421875,0.015676780470140983,1.0,0.001914791762828827,0.0,0.0
26300,2.4800963274174137e-06,6231.86962890625,0.015455636979594511,1.0,0.001914791762828827,0.0,0.0
26400,2.449351995892357e-06,6221.26123046875,0.015238058611816374,1.0,0.001914791762828827,0.0,0.0
26500,2.4197213406296214e-06,6210.7626953125,0.015028315035434003,1.0,0.001914791762828827,0.0,0.0
26600,2.3876066279626684e-06,6200.3740234375,0.014804054114206933,1.0,0.001914791762828827,0.0,0.0
26700,2.3594318463437958e-06,6190.099609375,0.014605118150399665,1.0,0.001914791762828827,0.0,0.0
26800,2.3327982034970773e-06,6179.91748046875,0.014416500396197685,1.0,0.001914791762828827,0.0,0.0
26900,2.3029961084830575e-06,6169.82861328125,0.014209091286394138,1.0,0.001914791762828827,0.0,0.0
27000,2.2750778043700848e-06,6159.830078125,0.014014092689433433,1.0,0.001914791762828827,0.0,0.0
27100,2.248444388897042e-06,6149.98583984375,0.01382790115339294,1.0,0.001914791762828827,0.0,0.0
27200,2.220012447651243e-06,6140.2265625,0.013631379400148802,1.0,0.001914791762828827,0.0,0.0
27300,2.1921798634139122e-06,6130.61181640625,0.01343940377433317,1.0,0.001914791762828827,0.0,0.0
27400,2.1667453893314814e-06,6121.07763671875,0.013262816747100392,1.0,0.001914791762828827,0.0,0.0
27500,2.140111746484763e-06,6111.62744140625,0.013079565677492133,1.0,0.001914791762828827,0.0,0.0
27600,2.1089392703288468e-06,6102.37451171875,0.012869537250017493,1.0,0.001914791762828827,0.0,0.0
27700,2.079650812447653e-06,6093.34619140625,0.01267203235748282,1.0,0.001914791762828827,0.0,0.0
27800,2.0539594061119715e-06,6084.40625,0.012497123447793967,1.0,0.001914791762828827,0.0,0.0
27900,2.0263837541278917e-06,6075.62548828125,0.012311548785618465,1.0,0.001914791762828827,0.0,0.0
28000,1.9981230252597015e-06,6066.98095703125,0.01212257434405628,1.0,0.001914791762828827,0.0,0.0
28100,1.971575102288625e-06,6058.46337890625,0.01194471555597898,1.0,0.001914791762828827,0.0,0.0
28200,1.9438282379269367e-06,6050.14013671875,0.011760433241169044,1.0,0.001914791762828827,0.0,0.0
28300,1.9155675090587465e-06,6041.93701171875,0.011573738231427932,1.0,0.001914791762828827,0.0,0.0
28400,1.8867073094952502e-06,6033.92431640625,0.011384249112704803,1.0,0.001914791762828827,0.0,0.0
28500,1.860416205090587e-06,6025.9560546875,0.011210786295304365,1.0,0.001914791762828827,0.0,0.0
28600,1.8324124084756477e-06,6018.12646484375,0.011027689609955371,1.0,0.001914791762828827,0.0,0.0
28700,1.8019252365775174e-06,6010.50244140625,0.010830476033680703,1.0,0.001914791762828827,0.0,0.0
28800,1.773493067958043e-06,6003.08447265625,0.010646428698622423,1.0,0.001914791762828827,0.0,0.0
28900,1.746174348227214e-06,5995.8349609375,0.010469773204992983,1.0,0.001914791762828827,0.0,0.0
29000,1.7144881212516339e-06,5988.80859375,0.010267741194434077,1.0,0.0014360938221216202,0.0,0.0
29100,1.685199777057278e-06,5981.97216796875,0.01008081816382378,1.0,0.0014360938221216202,0.0,0.0
29200,1.6564250699957483e-06,5975.2890625,0.009897618603596392,1.0,0.0014360938221216202,0.0,0.0
29300,1.6276504766210564e-06,5968.80029296875,0.009715120641706487,1.0,0.0014360938221216202,0.0,0.0
29400,1.5996465663192794e-06,5962.376953125,0.009537695820167613,1.0,0.0014360938221216202,0.0,0.0
29500,1.566161927257781e-06,5956.14697265625,0.00932829062172591,1.0,0.0014360938221216202,0.0,0.0
29600,1.5358459677372593e-06,5950.224609375,0.009138628473439603,1.0,0.0014360938221216202,0.0,0.0
29700,1.5038169749459485e-06,5944.490234375,0.008939425321853545,1.0,0.0014360938221216202,0.0,0.0
29800,1.4716167697770288e-06,5939.02099609375,0.008739962893909436,1.0,0.0014360938221216202,0.0,0.0
29900,1.4438697917285026e-06,5933.8134765625,0.008567654028560079,1.0,0.0014360938221216202,0.0,0.0
30000,1.4127829217613908e-06,5928.57373046875,0.008375787716809469,1.0,0.0014360938221216202,0.0,0.0
