step,V_train,C,K_est,acc_train,acc_test,sigma_mean,crisis
12300,6.931627922313055e-06,0.34672895073890686,2.4033960764161146e-06,1.0,0.0004786979407072067,0.0,0.0
12400,2.171633923353511e-06,0.3463447093963623,7.521339200991539e-07,1.0,0.0004786979407072067,0.0,0.0
12500,2.392823944319389e-06,0.3459760546684265,8.278597877717648e-07,1.0,0.0004786979407072067,0.0,0.0
12600,3.5371920148463687e-06,0.34558814764022827,1.2224116362585634e-06,1.0,0.0004786979407072067,0.0,0.0
12700,1.8425653252052143e-06,0.345209002494812,6.360701379456209e-07,1.0,0.0004786979407072067,0.0,0.0
12800,3.029929530384834e-06,0.34485581517219543,1.0448888181151692e-06,1.0,0.0004786979407072067,0.0,0.0
12900,1.4791166904615238e-06,0.3444308638572693,5.094534394413678e-07,1.0,0.0004786979407072067,0.0,0.0
13000,1.3760289903075318e-06,0.34398162364959717,4.733286862749006e-07,1.0,0.0009573958814144135,0.0,0.0
13100,1.3878909612685675e-06,0.3436141014099121,4.768989055112379e-07,1.0,0.0009573958814144135,0.0,0.0
13200,1.3606384072772926e-06,0.3432554602622986,4.6704656274052794e-07,1.0,0.0009573958814144135,0.0,0.0
13300,1.8106760535374633e-06,0.34285932779312134,6.208071745669565e-07,1.0,0.0009573958814144135,0.0,0.0
13400,1.3688978697246057e-06,0.342509001493454,4.6885984250589094e-07,1.0,0.0009573958814144135,0.0,0.0
13500,1.0716709084590548e-06,0.3420787453651428,3.665958398099963e-07,1.0,0.0009573958814144135,0.0,0.0
13600,2.020563442783896e-06,0.34168970584869385,6.904057284134535e-07,1.0,0.0009573958814144135,0.0,0.0
13700,9.914282372847083e-07,0.3413315415382385,3.38405728556928e-07,1.0,0.0004786979407072067,0.0,0.0
13800,1.6531676010345109e-06,0.34092816710472107,5.636114001376046e-07,1.0,0.0009573958814144135,0.0,0.0
13900,1.8644323063199408e-06,0.34057241678237915,6.349742164905273e-07,1.0,0.0009573958814144135,0.0,0.0
14000,2.1756093246949604e-06,0.34014707803726196,7.400271547456115e-07,1.0,0.0009573958814144135,0.0,0.0
14100,9.831213674260653e-07,0.33967211842536926,3.339389175428574e-07,1.0,0.0004786979407072067,0.0,0.0
14200,2.3039051484374795e-06,0.33931654691696167,7.817531393920156e-07,1.0,0.0004786979407072067,0.0,0.0
14300,1.2371054936011205e-06,0.3389416038990021,4.1930652019343045e-07,1.0,0.0009573958814144135,0.0,0.0
14400,6.435722639253072e-07,0.33857932686805725,2.179002639107822e-07,1.0,0.0009573958814144135,0.0,0.0
14500,5.497120696418278e-07,0.33822131156921387,1.8592433717968604e-07,1.0,0.0009573958814144135,0.0,0.0
14600,6.910994443387608e-07,0.3378451466560364,2.334845931265339e-07,1.0,0.0009573958814144135,0.0,0.0
14700,5.468864969770948e-07,0.3374764025211334,1.8456128758721466e-07,1.0,0.0004786979407072067,0.0,0.0
14800,7.516316031797032e-07,0.33709630370140076,2.53372235177036e-07,1.0,0.0004786979407072067,0.0,0.0
14900,2.1345173081499524e-05,0.3364356458187103,7.181277090786444e-06,1.0,0.0004786979407072067,0.0,0.0
15000,2.6291809263057075e-06,0.334777295589447,8.80190080123982e-07,1.0,0.0009573958814144135,0.0,0.0
15100,0.00023380958009511232,0.3236719071865082,7.567759270786165e-05,1.0,0.001914791762828827,0.0,0.0
15200,0.00040922005428001285,0.30117103457450867,0.00012324522711614806,1.0,0.0014360938221216202,0.0,0.0
15300,9.382879397890065e-06,0.2988227605819702,2.8038179238852037e-06,1.0,0.001914791762828827,0.0,0.0
15400,4.381770395411877e-06,0.29840928316116333,1.3075609626716654e-06,1.0,0.0014360938221216202,0.0,0.0
15500,2.584806452432531e-06,0.2980336844921112,7.703593907174502e-07,1.0,0.0014360938221216202,0.0,0.0
15600,5.766321010014508e-06,0.2978189289569855,1.7173195472246835e-06,1.0,0.0014360938221216202,0.0,0.0
15700,2.634789098010515e-06,0.297502338886261,7.838559191301501e-07,1.0,0.0014360938221216202,0.0,0.0
15800,1.977511374207097e-06,0.29726269841194153,5.878403672371084e-07,1.0,0.0014360938221216202,0.0,0.0
15900,3.8124351249280153e-06,0.2970765233039856,1.1325849722356108e-06,1.0,0.0014360938221216202,0.0,0.0
16000,1.6184037576749688e-06,0.2968137562274933,4.803644984081973e-07,1.0,0.0014360938221216202,0.0,0.0
16100,1.2617890661204e-06,0.29663336277008057,3.742887337898138e-07,1.0,0.0014360938221216202,0.0,0.0
16200,1.8548811340224347e-06,0.2964729368686676,5.499220573459159e-07,1.0,0.0014360938221216202,0.0,0.0
16300,1.6790628478702274e-06,0.29627808928489685,4.974695323562484e-07,1.0,0.0014360938221216202,0.0,0.0
16400,1.975570739887189e-06,0.2961233854293823,5.850126956506241e-07,1.0,0.0014360938221216202,0.0,0.0
16500,1.1589354471652769e-06,0.29593250155448914,3.4296666601979085e-07,1.0,0.0014360938221216202,0.0,0.0
16600,1.0587395991024096e-06,0.2958182096481323,3.1319445269005616e-07,1.0,0.001914791762828827,0.0,0.0
16700,3.407296389923431e-06,0.295640230178833,1.0073338890044699e-06,1.0,0.001914791762828827,0.0,0.0
16800,2.328888513147831e-06,0.2954946756362915,6.881741557857035e-07,1.0,0.001914791762828827,0.0,0.0
16900,9.867510470940033e-07,0.2953301966190338,2.914173807523095e-07,1.0,0.001914791762828827,0.0,0.0
17000,1.0009715651904116e-06,0.2952006757259369,2.954874824266582e-07,1.0,0.001914791762828827,0.0,0.0
17100,9.434632488591888e-07,0.2948083281517029,2.7814082306875144e-07,1.0,0.001914791762828827,0.0,0.0
17200,1.1079650903411675e-06,0.2946791648864746,3.2649422754510264e-07,1.0,0.001914791762828827,0.0,0.0
17300,6.754215178261802e-07,0.29454976320266724,1.9894524813768747e-07,1.0,0.001914791762828827,0.0,0.0
17400,1.0372802989877528e-06,0.29439058899879456,3.0536555817585025e-07,1.0,0.001914791762828827,0.0,0.0
17500,6.269573873396439e-07,0.29425108432769775,1.8448289105195062e-07,1.0,0.001914791762828827,0.0,0.0
17600,5.721481102227699e-07,0.29406115412712097,1.6824653362375894e-07,1.0,0.001914791762828827,0.0,0.0
17700,8.398495765504777e-07,0.29391664266586304,2.468457678840631e-07,1.0,0.001914791762828827,0.0,0.0
17800,7.60711657221691e-07,0.2937740385532379,2.2347733571654255e-07,1.0,0.001914791762828827,0.0,0.0
17900,6.069863047741819e-07,0.29362285137176514,1.7822504955140655e-07,1.0,0.001914791762828827,0.0,0.0
18000,6.696830041619251e-07,0.2935062050819397,1.9655611715943945e-07,1.0,0.001914791762828827,0.0,0.0
18100,5.348737204258214e-07,0.29337793588638306,1.569201480583978e-07,1.0,0.001914791762828827,0.0,0.0
18200,6.384212838383974e-07,0.29327064752578735,1.8723022330553127e-07,1.0,0.001914791762828827,0.0,0.0
18300,4.2262516330993094e-07,0.29311269521713257,1.2387680068435467e-07,1.0,0.001914791762828827,0.0,0.0
18400,5.352389393920021e-07,0.2929687798023224,1.5680829897636403e-07,1.0,0.001914791762828827,0.0,0.0
18500,5.485843530550483e-07,0.292813241481781,1.6063276264423446e-07,1.0,0.001914791762828827,0.0,0.0
18600,3.30907568013572e-07,0.29265278577804565,9.684102161420996e-08,1.0,0.0023934897035360336,0.0,0.0
18700,4.5464904019354435e-07,0.29249733686447144,1.3298363346459976e-07,1.0,0.001914791762828827,0.0,0.0
18800,5.407951562119706e-07,0.2923652231693268,1.5810969653480373e-07,1.0,0.001914791762828827,0.0,0.0
18900,3.457223840541701e-07,0.29218634963035583,1.010153613822919e-07,1.0,0.001914791762828827,0.0,0.0
19000,2.242874757030222e-07,0.29203668236732483,6.550017030085258e-08,1.0,0.001914791762828827,0.0,0.0
19100,4.048853838867217e-07,0.29190778732299805,1.1818919652979557e-07,1.0,0.001914791762828827,0.0,0.0
19200,2.2959717682624614e-07,0.29176631569862366,6.698872237739925e-08,1.0,0.001914791762828827,0.0,0.0
19300,5.100192197460274e-07,0.2915787100791931,1.487107462091432e-07,1.0,0.001914791762828827,0.0,0.0
19400,3.7183303902565967e-07,0.2914290130138397,1.0836293556918455e-07,1.0,0.001914791762828827,0.0,0.0
19500,4.4154501210869057e-07,0.2912822961807251,1.2861424499416546e-07,1.0,0.001914791762828827,0.0,0.0
19600,1.937146834052328e-07,0.29112696647644043,5.639556814170948e-08,1.0,0.001914791762828827,0.0,0.0
19700,1.7461721313338785e-07,0.2910256087779999,5.0818080755261955e-08,1.0,0.001914791762828827,0.0,0.0
19800,3.2825053608576127e-07,0.29083681106567383,9.54673391457807e-08,1.0,0.001914791762828827,0.0,0.0
19900,7.998690989552415e-07,0.29066720604896545,2.3249571619822352e-07,1.0,0.001914791762828827,0.0,0.0
20000,2.06816395120768e-07,0.2905041575431824,6.008102263067664e-08,1.0,0.001914791762828827,0.0,0.0
20100,1.912310096940928e-07,0.2903481423854828,5.552356843118009e-08,1.0,0.0023934897035360336,0.0,0.0
20200,1.8455013162110845e-07,0.2901977002620697,5.355602377950794e-08,1.0,0.001914791762828827,0.0,0.0
20300,2.368762608284669e-07,0.2900480031967163,6.870548645800138e-08,1.0,0.001914791762828827,0.0,0.0
20400,1.335106816213738e-07,0.2898973822593689,3.87043971057003e-08,1.0,0.001914791762828827,0.0,0.0
20500,2.6804315211848007e-07,0.28972840309143066,7.765971442288066e-08,1.0,0.0023934897035360336,0.0,0.0
20600,1.3256797615213145e-07,0.28955817222595215,3.8386140870304796e-08,1.0,0.0023934897035360336,0.0,0.0
20700,1.4481493337825668e-07,0.28938302397727966,4.190698333806821e-08,1.0,0.0023934897035360336,0.0,0.0
20800,1.5252243201757665e-07,0.28921061754226685,4.4111106752851755e-08,1.0,0.0023934897035360336,0.0,0.0
20900,1.6922163581511995e-07,0.28903728723526,4.891136255751539e-08,1.0,0.0023934897035360336,0.0,0.0
21000,1.2939977978021489e-07,0.28886678814888,3.737929877228306e-08,1.0,0.0023934897035360336,0.0,0.0
21100,8.846483723345955e-08,0.28871631622314453,2.5541241921324517e-08,1.0,0.0023934897035360336,0.0,0.0
21200,9.865572536682521e-08,0.28856146335601807,2.8468240480300514e-08,1.0,0.001914791762828827,0.0,0.0
21300,1.0610635570174054e-07,0.28836750984191895,3.059762557211182e-08,1.0,0.0023934897035360336,0.0,0.0
21400,1.8095164477927028e-07,0.2882031202316284,5.215082863643095e-08,1.0,0.0023934897035360336,0.0,0.0
21500,8.529612216534588e-08,0.28804951906204224,2.456950696758508e-08,1.0,0.0023934897035360336,0.0,0.0
21600,1.7735581536726386e-07,0.2878720462322235,5.105578148095868e-08,1.0,0.0023934897035360336,0.0,0.0
21700,9.291797198329732e-08,0.2876649498939514,2.6729243754822805e-08,1.0,0.0023934897035360336,0.0,0.0
21800,5.8234387978473023e-08,0.2873973548412323,1.6736409065811204e-08,1.0,0.0014360938221216202,0.0,0.0
21900,6.200249913490552e-08,0.28721147775650024,1.7807829401132342e-08,1.0,0.001914791762828827,0.0,0.0
22000,6.919608352973228e-08,0.2869730591773987,1.9857411773622083e-08,1.0,0.0014360938221216202,0.0,0.0
22100,1.0756136248346593e-07,0.28677091002464294,3.084546980287401e-08,1.0,0.0014360938221216202,0.0,0.0
22200,7.476245400539483e-08,0.28657957911491394,2.1425392602464162e-08,1.0,0.0014360938221216202,0.0,0.0
22300,9.02630290511297e-08,0.28639084100723267,2.585050480181331e-08,1.0,0.0014360938221216202,0.0,0.0
22400,8.658071948275392e-08,0.2862262427806854,2.4781674034797144e-08,1.0,0.0014360938221216202,0.0,0.0
22500,6.970995514166134e-08,0.2860376238822937,1.9939669929662092e-08,1.0,0.0014360938221216202,0.0,0.0
22600,4.418960841690023e-08,0.2858434021472931,1.263130800944342e-08,1.0,0.001914791762828827,0.0,0.0
22700,6.534231999921758e-08,0.2856273353099823,1.8663552744348682e-08,1.0,0.001914791762828827,0.0,0.0
22800,4.7272617820226515e-08,0.2854411005973816,1.349354805872485e-08,1.0,0.0014360938221216202,0.0,0.0
